,nickname,text,score,like,dislike,time,watch_movie
2714,jiha****,조조로 오늘 아침에ㅋ 좋아요~ 최근 본 영화중에 가장 최고였음~,10,0,0,2007-02-28 15:57,0
2715,song****,노래는 좋은데 휴그랜트 넘 늙었어 ㅠ 스토리도 쏘쏘~,8,0,0,2007-02-28 15:46,0
2716,fore****,그냥평범했다. 노래가엄청좋다,10,0,0,2007-02-28 15:15,0
2717,lost****,간만에 로맨틱코미디 제대로된거 봤다,10,0,0,2007-02-28 13:05,0
2718,stua****,조조로 봣습니다. ㅋㅋ 쵝오입니다!!!,10,0,0,2007-02-28 11:52,0
2719,hsco****,즐거운 영화..ㅋ,8,0,0,2007-02-28 2:56,0
2720,djpi****,쵝오의 영화,10,0,0,2007-02-27 20:11,0
2721,jasm****,"80년대 노래즐겁고,휴그랜트 웃기고",9,0,0,2007-02-27 0:30,0
2722,eunj****,마지막 알렉스의 마음대로 작사한곡 너무 감동적이었음- 조연들도 재미남,9,0,0,2007-02-26 15:14,0
2723,jjlo****,코믹하긴 하나.........,8,0,0,2007-02-26 14:24,0
2724,fors****,쵝오!! 강추합니다..ㅋ,10,0,0,2007-02-26 1:03,0
2725,seon****,퇴물가수 연기하는 휴그랜트의 모습은 정말 인상적,10,0,0,2007-02-26 0:32,0
2726,mins****,휴그랜트와 드류배리모어의 조화! 영화에 나온 노래가 넘 죠아서 더 굿!,9,0,0,2007-02-25 23:22,0
2727,owen****,"코엑스에서봤는데 노래즐겁고,훈훈한 영화",10,0,0,2007-02-25 22:15,0
2728,wldu****,정말 오랫만에 통통튀는 귀여운 로맨틱 코미디! ㅋㅋ,10,0,0,2007-02-25 3:22,0
2729,kaka****,ㅋㅋ 최고!!,10,0,0,2007-02-25 1:37,0
2730,pink****,웃고나올수있는로멘틱코미디,10,0,0,2007-02-24 14:08,0
2731,keni****,강추..노래 너무 좋아요....,10,0,0,2007-02-23 10:43,0
2732,ys22****,노래 완전 조하,10,0,0,2007-02-23 10:40,0
2733,kmh3****,꼭봐야할 영화네요~,10,0,0,2007-02-23 10:39,0
2734,toma****,"따뜻한 웃음의 휴 그랜트,깜찍한 드류.매력적인 둘 자체로도 만점!",10,0,0,2007-02-22 10:26,0
2735,kain****,기대한 대로 재미있어요^^,9,0,0,2007-02-21 17:25,0
2736,80ky****,시사회 봤는데 소재가 독특해서 식상한 로멘틱고메디와는 달라요~,9,0,0,2007-02-21 10:25,0
2737,hurr****,영화 속 음악이 넘 아름답습니다.^^,8,0,0,2007-02-20 18:19,0
2738,cute****,시사회에서 보고왔는데 너무너무 재밌었어요. 음악들도 좋았구요 ㅋㅋ,10,0,0,2007-02-20 17:18,0
2739,time****,뻔한 로맨스 영화라 기대 안하고 봐도  음악이 있어 재미있어요.,10,0,0,2007-02-20 14:38,0
2740,jenn****,생각보다 재미있던데요! 역시 휴 그랜트! 너무 멋있게 나와용!,10,0,0,2007-02-19 11:34,0
2741,rebb****,이거 오늘 봤는데 재밌었음ㅋㅋ,8,0,0,2007-02-19 9:01,0
2742,jy34****,시사회 보고왔는데 너무 잼있었어요! 영화내내 나오는 노래들도 좋았구요 ㅋ,10,0,0,2007-02-19 0:50,0
2743,okne****,"정말 재미있었어요,",8,0,0,2007-02-19 0:17,0
2744,vin1****,시사회보고왔어요 로맨스영화팬이라면 꼭 봐야함!! 캐스팅부터 기대이상!,10,0,0,2007-02-18 23:23,0
2745,sjol****,전형적인 로맨틱코메디예욤. 로멘틱 코메디 좋아하면 매우 좋아 하실 듯,10,0,0,2007-02-18 21:59,0
2746,dhks****,"전형적인 로맨스영화이고, 휴그랜트가 약간 늙었지만 재밌습니다. 그읏 영화",9,0,0,2007-02-17 23:40,0
2747,coll****,드류 와 휴 ... 놓치면 안대겠죠?? 꼭 보세염 ~,10,0,0,2007-02-17 19:06,0
2748,mani****,코라콜만이 최고!!! 코라 땜에 웃겨죽는줄 알았내,10,0,0,2007-02-16 22:12,0
2749,yiji****,그냥 기대안하고 가볍게 보기 좋아요..^^,7,0,0,2007-02-16 19:41,0
2750,zzun****,로맨틱 코미디. 로맨틱 하기도 하지만 특히 위트만땅.,10,0,0,2007-02-16 19:09,0
2751,pooh****,뻔하지만..유쾌한 로맨스..^^ 휴그랜트가 너무 귀여워요.,8,0,0,2007-02-16 17:08,0
2752,swee****,뻔~한 스토리지만 속속들이 웃음을 터지게 만드는 가벼운 영화^^,7,0,0,2007-02-16 10:20,0
2753,fier****,역시 휴그랜트! 유쾌해지는 영화 ^_^ 노래가 은근히 중독성있네요~,10,0,0,2007-02-16 7:56,0
2754,dfsd****,처음에 쪼끔 지루 끝에 무대에서 휴그랜트 멋잇었요 !! 울뻔헀음!!,8,0,0,2007-02-16 2:46,0
2755,nsyn****,정말 괜찮아요,10,0,0,2007-02-16 0:37,0
2756,love****,역시..배우부터가 굳입니다 !! 영화도 굳! 연인끼리보면 더좋을듯 ㅎ,10,0,0,2007-02-15 22:15,0
2757,mcc4****,뻔하지만 가볍게 웃을 수 있는 최고 킬링타임용 영화>_<,7,0,0,2007-02-15 21:51,0
2758,askh****,완전 최고심.! 휴의 그 엉덩이와 골반을 이용한 그 춤... 대박.,10,0,0,2007-02-15 21:43,0
2759,whwl****,뒷끝이 즐거운 적극 추천해주고 싶은 영화예요~~,10,0,0,2007-02-15 17:12,0
2760,love****,역시 휴그랜트는 로맨틱코미디로 날 한번도 실망시키지 않았어!!,10,0,0,2007-02-15 16:43,0
2761,jang****,기대했던것보다 훨씬 재밌네요^^ 노래도좋고대사도좋고캐스팅도good~!,10,0,0,2007-02-15 15:56,0
2762,tang****,휴 그렌트 팬이라면 노래하고 춤추는 모습 흔치 않아요!,10,0,0,2007-02-15 15:19,0
2763,jeon****,잔잔하고..웃음도...감동적으로...마물!!,8,0,0,2007-02-15 14:10,0
2764,pasa****,휴 그랜트 좋아하고 아기자기 하긴 한데 2% 부족한 영화.,7,0,0,2007-02-15 13:13,0
2765,tnst****,정말재밌었음~>_< 배우들도 맘에들구 노래너무잘함~,10,0,0,2007-02-15 11:53,0
2766,kiti****,잔잔한코믹ㅋ 빠져드는 음악!(좋아서중독된다^^) 웃음이 예쁜 두배우!,8,0,0,2007-02-15 11:13,0
2767,bimo****,"휴의 어색한 춤이 웃음짓게 하고, 피아노연주와 노래솜씨가 꽤 괜찮았어요~",7,0,0,2007-02-15 11:08,0
2768,aris****,간만에 본 달콤한 로맨틱 코메디~보고나면 마음이 따뜻해지는 영화 ^^,8,0,0,2007-02-15 10:30,0
2769,nali****,휴그랜트~~노래까지 잘해!!>_< POP 노래 최고 ㅋㅋ,10,0,0,2007-02-15 9:42,0
2770,shew****,코라~ 은근히 중독되는 매력이랄까ㅋㅋ,8,0,0,2007-02-15 9:00,0
2771,gonn****,휴그랜트와드류베리모어가 만나 로맨틱코미디의진수를보여준다,8,0,0,2007-02-15 4:49,0
2772,hihi****,"캐스팅, 음악, 모두 최고!",10,0,0,2007-02-15 0:23,0
2773,nara****,넘넘 사랑스러운 영화~~~ 또 볼거야,10,0,0,2007-02-15 0:06,0
2774,ky21****,라디오 스타를 연상케 하지만 확실히 다른 영화,8,0,0,2007-02-14 23:57,0
2775,elec****,이거 정말 완전 슈퍼 로맨스였습니다. 재밌네요. 좋습니다 ^^,8,0,0,2007-02-14 23:48,0
2776,sang****,진짜 후회안합니다 ㅋㅋ,10,0,0,2007-02-14 23:46,0
2777,hidr****,"정말 재밌었어요! 노래도 정말 환상이구요, 엔딩크레딧까지 다 보세요>_<",10,0,0,2007-02-14 23:33,0
2778,luxu****,오랜만에 재밌게 본 로맨틱코메디 강추,10,0,0,2007-02-14 23:31,0
2779,dhee****,간만에 시사회. 드류는 여전히 최고..코라역도 독특하고굿.노래도좋았다,9,0,0,2007-02-14 22:21,0
2780,dear****,쵝오,10,0,0,2007-02-14 17:32,0
2781,skhk****,드류베리모어 너무 이뻐요... ^^,10,0,0,2007-02-14 17:28,0
2782,soph****,OST 너무 좋아요... ^^,10,0,0,2007-02-14 17:24,0
2783,deli****,원래 이런거 안남기는데 ㅋㅋ시사회봤는데 계속웃음 완전강츄!!,10,0,0,2007-02-14 15:45,0
2784,minw****,로맨틱코미디중에 최고. 톡톡튀는 유머와 감성 베리굿,10,0,0,2007-02-14 15:07,0
2785,sb19****,휴그랜트의 색다른 모습을 볼 수 있어요^^,10,0,0,2007-02-14 8:33,0
2786,skyd****,로맨틱코메디라는 장르를 충실히 만족한 영화!,10,0,0,2007-02-14 8:08,0
2787,bsy4****,휴그랜트와 드류베리모어의 재치있는 대사!!,10,0,0,2007-02-14 1:16,0
2788,lhjp****,유쾌하고 로맨틱하다. 휴그랜트도 드류도 연기 괜찮고.. 굿굿!,10,0,0,2007-02-13 23:50,0
2789,ills****,영화에서의 노래가 너무 좋아서 +1점 추가 즐겁고 귀여운영화~,9,0,0,2007-02-13 12:37,0
2790,mslo****,"잔잔하긴 하나 지루하지 않고, 음악과 배우들의 연기가 좋아요~",9,0,0,2007-02-13 11:08,0
2791,hjkw****,휴그랜드 ♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡,10,0,0,2007-02-12 13:03,0
2792,leon****,Way back into love. 다 못알아 들어도 충분히 재밌었음.,10,0,0,2007-02-11 7:09,0
2793,japa****,오늘 개봉해서 봤다 전부 알아들을 순 없었지만 정말 잼있었다,10,0,0,2007-02-10 2:08,0
2794,oops****,기대,10,0,0,2007-02-05 2:01,0
2795,inno****,휴그랜트만으로도 10점!,10,0,0,2007-02-02 2:12,0
2796,gkgk****,ㅎ,10,0,0,2007-02-01 2:39,0
2797,캐럿율(ffff****),뭣 모르고 본 영화였는데 OST 듣고 소름이 돋았다. 휴 그랜트 진짜 멋있고 베리모어 진짜 여신이다,10,1,1,2019-12-24 16:30,0
2798,지아(pja3****),12년전에 영화관에서 봤을때랑 지금 봤을때랑 너무 다른거같다 12년전에 어렸었던 나는 그냥 재밌고 노래가 좋다라고 생각했지만 지금보면 2명의 주인공의 합도 너무잘맞고 보는 내가 애가타는 느낌으로 마음이 찡한영화였다,10,1,1,2019-06-21 23:08,0
2799,서석현(hiss****),52452045221,10,1,1,2019-06-04 0:43,0
2800,Gunhoo(gunh****),예전영화지만 지금도 좋아요~~~,10,1,1,2019-03-31 21:15,0
2801,김민주(your****),인생영화! 보고 나면 하루종일 행복해져요.,10,1,1,2019-02-09 16:29,0
2802,시너지(skar****),내가 왜 진작 이영화를 못 봤을까?코미디처럼 보이는데 정말 진지하다~만인을 울리는 신곡이 어떻게 탄생하는지 보여주는 멋진 영화다!,9,1,1,2019-01-20 10:40,0
2803,키티요정(alic****),노래들도 너무 좋고 로맨틱한 엔딩이 너무 설레...,9,1,1,2019-01-19 17:25,0
2804,jessie(jess****),완벽한 로코. 휴그랜트 아제연기와 섹시댄스 너무 사랑스럽고 귀염터짐 ㅠㅠ 둘이 너무 잘어울리고 음악 개쩐다ㅠㅠㅠ,10,1,1,2018-11-26 13:03,0
2805,도깨비(cold****),이 영화 1점주는 흑우들 없제??,10,1,1,2018-11-12 10:42,0
2806,햇살소년(wjdg****),질질 끌지 않는 전개가 좋다 마지막 콘서트 부분 계속 돌려봄,9,1,1,2018-09-19 12:27,0
2807,유이(yuia****),흠잡을 곳 없는 완벽한 로맨스영화이자 음악영화네요.,9,1,1,2018-08-26 23:51,0
2808,로호(roho****),way back into love~~,10,1,1,2018-07-27 1:12,0
2809,하이페리온(wang****),봐도봐도 잼나다~~ 쵝오,10,1,1,2018-07-21 12:55,0
2810,cherry(wols****),완전 좋은 영화!노래도 짱,10,1,1,2018-07-15 15:17,0
2811,가나다(llkj****),아 노래 진짜 좋다이쁘고 멋지고 크흐. 나도 글 예쁘게 잘쓰고싶다영화가 짧게 느껴지네..ㅠㅠ,10,1,1,2018-07-15 0:37,0
2812,신은지(uucm****),"두 배우 캐미가 너무 좋았던 영화. 그런데 휴그랜트 인터뷰보면 둘이 영화찍을 때 실제로는 사이가 안 좋았다고 하던데... 둘 다 프로네.... 전혀 그런것이 안느껴지고, 둘이 너무 사랑스럽게 잘 나온 영화",10,1,1,2018-07-08 16:18,0
2813,고고통닭(rnbc****),"아직도 한 번씩 흥얼거리는 pop!! goes my heart~~ 개인적으로 way back into love보다 더 좋아요ㅋ음악 영화 중에 최고로 꼽는 영화♡ 스토리, 배우, ost모드 완벽해요!!",10,1,1,2018-07-02 23:08,0
2814,롯데야 잘하자(gian****),뒤늦게 이런 명작을 볼 수 있어서 행복합니다. 휴그랜트의 새로운 모습과 10년전 드류 배리모어의 매력적인 모습과 헤일리 베넷의 아름다운 외모와 목소리!! 특히 헤일리 베넷의 way back into love가 좋았다...,10,1,1,2018-06-03 2:17,0
2815,허재(vlzk****),재밌어요ㅜㅜ노래도 너무좋네영,10,1,1,2018-05-17 15:30,0
2816,STRUCTURE(dksl****),잔잔하니 이시간에 보기 정말 좋네요 코라콜만 아이 라브 유우,10,1,1,2018-02-25 2:26,0
2817,승현(2tmd****),"드류 베리모어 연기 잘한다,,~_~^_^",10,1,1,2018-01-30 0:40,0
2818,러브수야(sesb****),와 이거 끝장나게 잼나네요ㅎㅎ,10,1,1,2018-01-23 10:36,0
2819,송프리(thdr****),사랑하고싶어지는 영화,9,1,1,2017-11-22 15:46,0
2820,dmsw****,재밌었어요 다시봐도 재밌네요,9,1,1,2017-11-19 2:32,0
2821,보름달이뜨는날(0dnj****),정말 재밌게 봤습니다!개그에 사랑에 노래까지!,10,1,1,2017-11-19 0:40,0
2822,youn****,5번 봤는데...또 개봉하니 또 보고싶네,10,1,1,2017-11-18 10:41,0
2823,Agape(rlaa****),"몇년마다 한번씩 보는데, 볼때마다 흐뭇하고 따뜻한 영화! 굿굿 너무좋아요",10,1,1,2017-11-18 0:19,0
2824,aliu****,따뜻하고 좋은 영화네요,10,1,1,2017-11-17 13:23,0
2825,하하호호(choc****),아직도 귀에 ost가 생생하게 들리는 듯....!!! 그 감동 다시 느끼러 극장으로 달려갑니다=3=3,10,1,1,2017-11-14 23:44,0
2826,꿀잼(dhwn****),내가 제일 좋아하는 영화다. 내용부터 OST까지 모든것이 다 완벽!,10,1,1,2017-11-14 23:43,0
2827,syoc****,저물어가는 드류 베리모어와 휴 그랜트의 매력의 불씨를 다시금 되살린 로맨스,7,1,1,2017-11-14 20:22,0
2828,김재휘(broh****),진짜 말이 필요없는 영화...!!,10,1,1,2017-11-14 14:40,0
2829,SteveMayer(kimm****),무슨 말이 필요하나!?드류베이모어와  휴 그랜트의 만남 그리고  그 둘의 노래로 이영화는 이미 수작이다..,8,1,1,2017-11-13 22:18,0
2830,Miracle of Panda(fnfn****),진짜 어릴 적에 보고도 아직도 기억에 남는 영화...,10,1,1,2017-11-12 23:00,0
2831,기타신동(insa****),★★★★명작★★★★,10,1,1,2017-11-02 23:35,0
2832,바람의언덕(sipj****),로코 팬이라면 꼭 봐야할 로코의 명작.,8,1,1,2017-09-09 16:58,0
2833,솔잉(daft****),"노래방가면 꼭 한번은 부르고 나오는 Way back into the love. 사랑하는 영화, 사랑하는 멜로디...",10,1,1,2017-05-03 1:14,0
2834,penguin8758(year****),휴 그랜트 당신은 진짜 완벽한거 같습니다,10,1,1,2017-05-02 1:51,0
2835,젤리밤(yunu****),그냥 모든게 사랑스럽다,10,1,1,2017-04-28 22:17,0
2836,흑호컬컬(rotj****),노래 너무 좋다.. 뻔한 스토리의 전개지만 배우들의 연기력과 귀에 솔솔 들어오는 음악이 영화에 푹 몰입하게 만든다..,8,1,1,2017-03-06 0:12,0
2837,쥘(sgre****),매우 이상적인 음악-로맨틱코미디. 이 영화의 진짜 주역은 Haley Bennett 임을 기억해야 한다.,7,1,1,2017-01-05 14:14,0
2838,진(kay1****),휴그랜트와 드류베리모어의 그 특유의 담담한? 자연스럽고 일상적인 연기가 너무 좋아요. 취향저격. 그리고 노래도 너무좋고 캐릭터도 너무 마음에들고 환상의 캐스팅. 노래짱잘부름 드류베리모어 걸크러쉬 하ㅠㅠ,10,1,1,2016-01-25 20:36,0
2839,H(runi****),노래도 정말 좋고 한국 영화 이름이 정말 마음에 들어요!,10,1,1,2016-01-06 22:46,0
2840,awer****,뻔하지만 사랑스러운 영화~,7,1,1,2015-11-03 18:12,0
2841,쏠라씨(dong****),내 생에 최고의 영화또봐도 또봐도 명작,10,1,1,2015-09-30 1:15,0
2842,악동(grac****),따뜻하고 부드러운 느낌의 멋진 OST. 소리 없이 피어나는 잔잔한 로맨스. 매력적인 코라. 로코 여주 역사상 가장 매력 없는 직업과 재미 없는 과거를 가졌음에도 볼수록 예쁘고 괜찮은 드류 베리모어. 그러나 너무 늙어...,8,1,1,2015-07-25 15:57,0
2843,디케이(ilil****),Way back into love와 사랑스러운 드루 베리모어만으로도 별 네개.,8,1,1,2015-05-16 1:05,0
2844,툴루즈(tull****),"아기자기한 로맨스, , 달달한 음악에 취할수잇엇다.",7,1,1,2015-04-14 13:06,0
2845,wocho(ac91****),너무너무달달한 로맨틱영화♥ 명작이다.정말.,10,1,1,2015-04-13 13:48,0
2846,Pasadena(agla****),두 사람의 완벽 케미. 휴 그랜트여 영원하라~,8,1,1,2015-04-09 20:30,0
2847,즈킨(ryou****),예전에 영화관서 봤는데 지금 생각나서 다시 봐보니 여전히 좋네요. 뭔가 유치한거 같으면서도 로맨스물로는 그만인듯.. 휴그랜트 목소리 좋고 드류 넘 이쁨..,9,1,1,2015-01-31 4:51,0
2848,졍소담(goff****),진짜정말 멋있다 휴그랜트 ㅠㅠ 노팅힐이랑 이거 봤는데 더 늙긴했지만 더멋지고 더 로맨틱하다 베리드류모어도 역할에 딱맞아서 더 귀엽고 사랑스러움 ㅠ,9,1,1,2014-12-05 22:56,0
2849,어느재즈바(sima****),"거의 끝장면에서 휴그랜트가 드류베리모어 잊지 않고, 드류베리모어 위해서 노래 부르는 것 보고 나도 모르게 눈물 나왔음 ㅋㅋㅋ",10,1,1,2014-10-14 6:50,0
2850,해파리(gkgl****),이건 꼭봐야됨 나오는노래 하나도빠짐없이다좋다 굿굿,10,1,1,2014-07-28 0:41,0
2851,bu_8****,최고최고사랑하고싶다,10,1,1,2014-07-14 15:19,0
2852,아민빠빠(inul****),왜 이제서 봤을까....   행복한 영화,10,1,1,2014-07-12 20:07,0
2853,쩡부짱(jong****),군대있을때 여친이랑 영화관에서 별생각없이 받던 영화 하지만 너무 감명깊게 봐서 지금도 그때를 생각하며 여러번 보고있는 영화,10,1,1,2014-06-01 17:13,0
2854,민성(elwp****),기분 좋아지는 영화다!!!,9,1,1,2014-01-05 23:55,0
2855,iepa****,"스토리 패턴이 너무 뻔한 로맨틱 코미디인데, 그래도 작중 노래들도 재밌고.... 드류 베리모어가 예뻐서 볼만하다. 현재의 가요계에 대한 풍자요소들도 은근 웃음을 유발한다.",8,1,1,2013-12-23 20:59,0
2856,토찌(duk1****),진짜 재미있네 노래도 좋구 볼만하네,10,1,1,2013-08-22 19:59,0
2857,아이아(hose****),남자곡이 상당히 듣기좋다 80년대 음악이라고 믿겨지지 않을정도로 신선함 사랑을 찾아가는길 이 여기서 나온거였다니..명곡이다,8,1,1,2013-08-13 14:45,0
2858,ㅁㄴㅁㄴㄴㄴ(vvvv****),음악까지 가미된 로맨틱코미디의 진수!재치있는 대사에 웃음도 터지고 보는 내내 미소 지으면서 보게 됨.way back into love 07년도 부터 꾸준히 듣고 있는데 정말 질리지 않는 노래!!음악이 참 예쁘다~마지...,9,1,1,2013-08-04 14:08,0
2859,상어가죽(kara****),"팝의 진수가 담긴 사운드트랙 휴그랜트의 노래,군더더기없는 로맨스는 덤...",8,1,1,2013-07-16 21:46,0
2860,멍혜원(hwra****),OST까지도 주옥같은 영화,10,1,1,2013-07-13 1:09,0
2861,dlxo****,재밌네요 매튜모리슨 간간히 나오는장면에서 너무좋네요 ㅋ,10,1,1,2013-07-08 10:22,0
2862,어프로치(azhe****),Good,9,1,1,2013-07-06 22:02,0
2863,jsha****,ㅅㅅ굳,10,1,1,2013-07-03 20:36,0
2864,오은정(dear****),뻔뻔한 연기자 휴 그랜트 매력적이다. 안본사람은 보길추천.,9,1,1,2013-02-13 14:11,0
2865,homesc(mins****),우와 남자가 평점 더높아 ㅋㅋ 의외다 ㅋㅋ2012년의 크리스마스를 채워준 좋은영화^^ 영국발음 너무좋아~,8,1,1,2012-12-25 19:10,0
2866,momoring(wjdw****),아 진짜 너무 좋다ㅋㅋ보는 내내 미소짓고 봤네 새벽에 보기 좋은 영화!,10,2,2,2019-02-17 1:57,0
2867,제이(jyej****),"로코물의 패턴을 그대로 답습하고 있긴 하지만 노래가 한소절씩 완성되는 게 눈물나게 좋고, 드류 베리모어랑 헤일리 베넷이 예쁘다! 그걸로 끝까지 다 봤다. +) 휴 그랜트가 싸울 때 한 대사가 정말 쓰레기 같아서 둘이...",8,2,2,2018-12-28 12:20,0
2868,연주(wowg****),오에스티가 다 함ㅎㅎㅎ,6,2,2,2018-11-01 20:03,0
2869,parakiss(hade****),따뜻한 위로가 되는 영화,10,2,2,2018-09-08 3:34,0
2870,윤성호(indr****),사랑스런남자와 사랑스러운 여자 그리고 완벽한 음악. 무엇이 더 필요할까,10,2,2,2018-08-15 0:13,0
2871,라온하제(bang****),그 당시 정말 최고의 영화~10년이 지난 지금도 볼 때마다 뭉클,10,2,2,2018-08-05 11:13,0
2872,Rahee(2005****),그시절 풋풋했던 나이에 정말 재밌게 보고 노래도 많이 따라불렀다 벌써11년전 영화라니,10,2,2,2018-07-27 0:51,0
2873,공중정원(hero****),내 생애 최고의 로맨틱코미디,10,2,2,2018-07-27 0:31,0
2874,acre****,휴그랜트  너무 멋있다.,10,2,2,2018-04-20 0:54,0
2875,류썬(suh7****),봐도봐도..늘.기분좋고.사랑.스럽다,10,2,2,2018-04-14 23:39,0
2876,어머저질(love****),몇년만에 생각나서 다시 봤다~여전히 달달하고 재미있는영화. 공원에서 dance with me tonight 부를때 공원 분위기가 너무 좋음 ~ 햇살이며 드류 웃고있는 모습이며~~,10,2,2,2018-04-05 11:12,0
2877,hjs(js89****),연인과함께 유쾌히 볼수있어요,8,2,2,2018-02-13 5:03,0
2878,채성은(cse4****),짱이에요 진짜 재밌어요ㅠㅠㅠ,10,2,2,2018-01-23 23:15,0
2879,arbi7603(tnwl****),8.5점 평점이 깎이는게 싫었기에 9점 줍니다 그리고 좋았던 점은 서로서로 발견해주고 알아가는게 멋졌어요,9,2,2,2017-12-22 16:50,0
2880,이혜민(rudl****),"와 ,,, 이 영화 진짜 귀엽다..ㅋㅋㅋㅋ 진짜 귀여워..",7,2,2,2017-12-03 18:15,0
2881,유홀(popo****),내 인생 최고의 로맨틱 코미디 영화. 연애하고싶다,10,2,2,2017-12-02 21:53,0
2882,박군(pbc1****),샨티샨티 나올때 이유없이 웃기지만 달콤한 로맨스...♥,9,2,2,2017-11-26 11:14,0
2883,라고스(abcd****),Way Back Into Love 진짜...OST 레전드,10,2,2,2017-11-24 23:33,0
2884,방탄소년단 사랑해(infi****),마지막에 Way back into love 노래가 너무 좋았어요 ㅠㅠㅠㅠ 휴그랜트 멋있다,10,2,2,2017-11-19 7:38,0
2885,sunny(oran****),이런영화 재개봉 너무 좋어요,10,2,2,2017-11-19 1:42,0
2886,래빗 홀(nimu****),MUSIC & LYRICS,7,2,2,2017-11-17 22:39,0
2887,Jingizkhan(kima****),All I wanna do is find a way back into love.. 노래와 영화가 어울리는 영화,10,2,2,2017-11-15 11:21,0
2888,박인혜(dlsg****),오늘 처음봤는데 정말 말이필요없을정도로 너무 좋은영화다.봤던영화를 다시보고싶은 적이없었는데 이번영화는 처음으로 개인소장하고싶을정도로 다시보고싶은영화이다,10,2,2,2017-08-11 3:27,0
2889,하지마(love****),매력적인 영화. 이걸 왜 여태까지 안 봤지 싶다.,10,2,2,2017-07-17 0:33,0
2890,통통젤리(amyl****),재밌고 뭉클하고 사랑스럽다♡♡,10,2,2,2017-06-23 20:43,0
2891,막시무스(dugg****),영화 보는 내내 웃으면서 봤어요 정말 좋다..,10,2,2,2017-02-20 23:56,0
2892,alqpzm(jxj2****),아 추억이 새록새록 ㅜㅜ 좋은 로맨틱 코미디의 예,9,2,2,2016-12-25 20:39,0
2893,아메리카노(sons****),영화 너무재밌고 여운남는영화,10,2,2,2016-07-17 13:53,0
2894,카르비안(helr****),"휼륭한 작품이고, 마무리까지 멋지고 현실적이긴 한데.. 이작품이 러브 스토리 같이 안보이는 이유는 뭘까? 처음봤을때도 그걸 느겼는데, 8년쯤 지나서 봤는데도 그렇게 느껴짐 ㅎㅎ.",9,2,2,2016-06-13 8:32,0
2895,박자는 생명(soog****),정말 인생영화였다...,10,2,2,2016-05-28 15:19,0
2896,이지희(bog5****),휴 그랜트가 나온 영화는 엉덩이 댄스가 빠질 수 없지,10,2,2,2016-05-15 22:18,0
2897,라이너군(tear****),상투적이지만 즐겁고 보기 편한 로맨틱 코미디.,7,2,2,2015-12-16 0:09,0
2898,루피(xx41****),드류배리모어 왜 이리 이쁘니~!,9,2,2,2014-08-21 17:50,0
2899,해삼(cult****),음악과 사랑 사랑과 음악 영원한 테마,8,2,2,2014-03-28 22:40,0
2900,coke****,"사랑스러운 영화, 헤일리베넷이 너무 이쁨 샨티샨티",7,3,3,2018-02-19 17:41,0
2901,운명같은만남(mins****),자신이 직접 지었다면서 여주 붙잡는 장면에서 가슴이 설레더라.,8,3,3,2018-02-13 11:59,0
2902,사랑했어(silv****),"능청스럽지만 밉지않은 휴 그랜트, 엉뚱하지만 사랑스러운 드류 베리모어. 두 사람이 만나 이뤄내는 하모니는 정말 놀랍도록 감미롭고 아름다웠다. 서로에게 아픔이 있었지만 그 아픔을 서로 어루만져주며 탄생시킨 노래는 듣는...",9,3,3,2017-12-04 22:03,0
2903,김민겸(alsr****),로맨스의 끝 완벽하다.,10,3,3,2016-02-18 4:19,0
2904,브이(vip0****),노래가최고에요짱짱ㅎㅎ,10,3,3,2015-10-09 15:55,0
2905,tpfu****,앤딩이 너무좋았다. .,10,3,3,2015-08-05 1:23,0
2906,Acta non verba(papa****),2년전쯤 이영화를 봤었다 그때 ost를 다운받았고 지금까지도 듣고있다. 오늘 이영화를 다시봤다. 2년전만큼은 아니지만 달달한 시간이었다.,9,3,3,2014-09-28 14:38,0
2907,fore****,아..휴그랜트..미친다ㅜㅜ,10,3,3,2013-03-03 7:55,0
2908,닝기리(yasu****),다시봐도 10점.10점 아닌 분들이 이해가 않되는 영화.,10,4,4,2017-12-11 20:10,0
2909,땅콩(ceea****),주옥같은 ost들드류베리모어는 정말 사랑스럽다,10,4,4,2016-08-13 22:05,0
2910,유수(dbtn****),Way back into love,10,4,4,2016-07-16 20:30,0
2911,희야(last****),너무 사랑스러운 영화다.,9,5,5,2018-02-06 9:07,0
2912,nara****,최고의 로코영화♥ 볼때마다 기분이 좋아집니다,10,5,5,2016-08-27 15:01,0
2913,manb****,Pop goes a lot 이 진리임,10,5,5,2016-08-17 11:16,0
2914,jolllllie(hjki****),이노래가 이 영화에서 나온 거였다니,10,5,5,2016-07-23 19:53,0
2915,보라돌이(ckqh****),최고의 ost 중간중간 잔잔한 웃음을 주는 영화,10,5,5,2016-06-16 17:42,0
2916,zxc1****,"한 번 들으면 잊을 수 없는 듀엣 곡을 완성하기까지의 전반부는 흥미롭지만, 중반 이후 전형적인 할리우드 로맨스로 진행되는 점은 아쉽게 느껴진다.",6,5,5,2014-06-26 21:36,0
2917,짜슥이(xoal****),모르겠어 영화가 어떤지 여주한테 빠져서 웃으면서 봤어요,10,6,6,2014-09-25 13:49,0
2918,손영란(inte****),영화를 이렇게 만들라 말이야..드러운 나쁜남자 양아치 영화 같은거 말고!!,10,7,7,2018-03-13 2:57,0
