,nickname,text,score,like,dislike,time,watch_movie
6207,ckfu****,흘러가는 삶 속에서 만난 감성가득한 힐링,7,0,0,2014-10-18 0:56,0
6208,원석(won_****),환상적인 음악 영화. 뉴욕의 음악인들의 모습을 잘 담았다. 상업적인 음악이 판치는 세상에서 음악 그 자체를 외치는 뉴욕의 청춘들. 이제는 전과 달라진 리바인의 모습을 보고 떠나는 장면은 그야말로 명장면. 영상미와 노...,10,0,0,2014-10-18 0:40,0
6209,도라에몽(ekds****),원스보다 개인적으로 더 좋았고 마지막에 애덤 리바인이 노래부를때 눈물이 주룩주룩...사람마다 다르겠지만 처음부터 끝까지 잔잔하면서도 지루하지 않게 봤고 지금 ost 듣고있는중 ㅠ,10,0,0,2014-10-18 0:31,0
6210,palf****,아직도 사운드가 귀에서 맴돈다..,10,0,0,2014-10-18 0:17,0
6211,뱃살(wooc****),귀를 못떼고 즐긴 영화. 눈보다 귀가 좋아했고. 머리보다 가슴이 좋아했다.,10,0,0,2014-10-17 23:58,0
6212,거시깅(wonb****),굿 말이 필요없음...,10,0,0,2014-10-17 22:40,0
6213,yang(nukr****),완전 쟈미ㅛ어요...이거는 안보면 후회함,10,0,0,2014-10-17 22:17,관람객
6214,169(yeah****),영화 시작부터 끝까지 계속 리듬을 타도록 만든다. 마지막 노래가 잊혀지지 않는다. 진정성을 노래한 영화.,9,0,0,2014-10-17 21:54,0
6215,곰돌이co(mmq0****),OST를 다운 받아서 듣는것도 좋지만 꼭 영화로 한번 보세요.그냥 다운 받아서 듣는것보다 한번 영화를 보고나면 그 곡의 장면이 생각나면서 같은 곡이지만 전혀 다른 느낌을 느낄 수 있어요.,10,0,0,2014-10-17 21:28,0
6216,해피수(hoho****),음악이 너무 좋아요 가을날 잔잔히 보기 좋은 영화.,8,0,0,2014-10-17 21:27,관람객
6217,geluk(owoo****),"소문만큼은 아닌듯,  적당한 노래 아쉬운 스토리",6,0,0,2014-10-17 20:01,관람객
6218,좋을텐데(luca****),No One Else Like You,10,0,0,2014-10-17 19:54,0
6219,chan(myel****),재밌음 연인끼리 보기 좋은 영화,10,0,0,2014-10-17 19:48,관람객
6220,다다다컴(jjo2****),그냥 무난하니 가슴뭉클했던 음악영화였던것 같아요~음악좋아하시는 분들은 감동이구 힐링하실듯하네요^^,8,0,0,2014-10-17 19:39,관람객
6221,chew****,Msg 없는 맑은국물 맛,10,0,0,2014-10-17 17:16,관람객
6222,신흥재벌(simo****),음악이 너무나 감명깊은 영화,9,0,0,2014-10-17 16:22,관람객
6223,레드푸(gwak****),미묘한 감정선은 이전작품 Once에 한표~ 즐거운 분위기와 연출은 Begin again에 한표~ 아직까지 귓가에 음악이 감도는구나,9,0,0,2014-10-17 15:43,관람객
6224,엄진희(9424****),보는 내내 행복함을 느끼게 했던 영화,10,0,0,2014-10-17 15:32,관람객
6225,styl****,볼만합니다 연인끼리 또는 썸타는분과 가세요~,8,0,0,2014-10-17 15:24,관람객
6226,진구(jing****),너무너무 좋았습니다 이영화!!,9,0,0,2014-10-17 14:28,관람객
6227,델마(delm****),가을과 참 잘 어울리는 .. 음악에 홈빡 빠져드는 내 삶을 조금더 재밌게 살아보고 싶은 감성 풍성한 영화,10,0,0,2014-10-17 13:52,관람객
6228,성남고(july****),그냥 그런 영화...음악영화 치고는 음악적 임팩트가 약했음..,6,0,0,2014-10-17 13:46,관람객
6229,meet****,최고의 캐스팅 ~~ 잔잔한 영화~,9,0,0,2014-10-17 13:30,관람객
6230,진단서(aege****),최고. 모든 이야기들이 하나로 뭉쳐지고 멋진 결과를 내는 게 아주  마음에 들어요.,10,0,0,2014-10-17 12:54,0
6231,killpac(2109****),눈과 귀가 함께 즐거워지는 영화.,9,0,0,2014-10-17 12:41,0
6232,홀리가든(cloo****),정말 좋은 영화 개봉하자마자 봤엉?,9,0,0,2014-10-17 11:26,관람객
6233,bora****,말이필요없네요  힐링지대로함,10,0,0,2014-10-17 10:22,관람객
6234,경유(door****),영화음악도 너무좋고 스토리도좋고 다 너무 좋앗음 보는내냐 너무 흐뭇,10,0,0,2014-10-17 9:52,관람객
6235,skag****,애덤 리바인의 목소리는 남자가 들어도 왜이리 좋은걸까??? 자기전에 마룬5노래 들으며 자야겠다...ㅎㅎ,10,0,0,2014-10-17 5:32,0
6236,동해(wlgu****),짱!노래가진짜너무개꿀 추천입니다,10,0,0,2014-10-17 4:31,관람객
6237,이중헌(wndg****),다시보게되는영화 노래너무좋아요,10,0,0,2014-10-17 2:06,관람객
6238,NJ(rohj****),영화 본 2시간 후까지도 세포들이 춤을 추고 있는 듯~2번째 봤는데 또 다른 감동으로 다가오네요..한번 더 보고 싶은 영화입니다!!,10,0,0,2014-10-17 1:34,관람객
6239,투아(dbsg****),'lost stars;가 이렇게 좋은 곡 인지 몰랐네요..최고예요 엄청 감동적..이야...ㅠㅠ,10,0,0,2014-10-17 0:15,0
6240,한(fash****),두번 세번 네번 열번을 봐도 좋을 영화,10,0,0,2014-10-17 0:10,0
6241,스마일(ses7****),지극히 따분한 일상마저도 아름답게 만드는 것이 음악이다.라는 명대사처럼 보는 내내 행복하게 해주었던 영화. 보고 난 후에도 음악을 듣지 않고는 견딜 수 없게 만드는영화. 모든 곡에 잔잔한 감동이 여운이 있다. 특히 ...,10,0,0,2014-10-17 0:07,0
6242,달달한커피(riol****),음악이랑 분위기가 너무좋음,10,0,0,2014-10-17 0:06,0
6243,jun(jyj7****),영상에 자연스럽게 녹아내리는 감미로운 음악들. 눈 뿐만 아니라 귀 또한 즐겁게 해줄 수 있는 영화가 있다는 것을 알게 해 준 영화,10,0,0,2014-10-16 23:44,0
6244,최c(hung****),힐링영화인듯.너무좋았어요,10,0,0,2014-10-16 22:54,관람객
6245,손(flzh****),노래 너무 좋습니다. ㅎㅎ,9,0,0,2014-10-16 22:54,0
6246,애순(kaso****),이런 영화 정말 그리웠다.,10,0,0,2014-10-16 22:45,0
6247,호옹이(glac****),내인생 최고의음악영화,10,0,0,2014-10-16 22:42,0
6248,jani****,음악과 삶의 절묘한 조화.그렇게 멜로디로 우리의 그늘을 간추려낼 수 있다면...,9,0,0,2014-10-16 22:19,관람객
6249,임정영(dlaw****),대박나세용 ㅋㅋㅋㅋ완전짱짱맨,10,0,0,2014-10-16 21:51,관람객
6250,kiki****,"원스에 비해서 약간 다른 느낌의 영화, 원스가 무게감 있는 영화였다면, 비긴어게인은 가볍게 들을수 있는 영화, 상업영화의 공식이 있다. 원스보다는",9,0,0,2014-10-16 21:44,0
6251,크리스엔(fran****),노래디게조음~~~~,10,0,0,2014-10-16 20:29,관람객
6252,archist(lugg****),마룬5노래가.맘에들엇어요,9,0,0,2014-10-16 20:05,관람객
6253,김병민(quda****),여운이 아직까지. 남는 영화..,10,0,0,2014-10-16 19:28,관람객
6254,재영(spar****),정말 멋진 음악 영화!ㅎㅎ,10,0,0,2014-10-16 18:00,관람객
6255,돼지배(yjmy****),또 보고싶네요.한편의 뮤지컬을 본것 같아요.,10,0,0,2014-10-16 17:57,0
6256,넌누구니(rkdt****),영화는 ㄷㄷ 박평식은 ㅉㅉ,10,0,0,2014-10-16 17:43,0
6257,yoon****,마음이따듯해지는영화,9,0,0,2014-10-16 17:09,관람객
6258,우주발(wooj****),이런거 첨 써봐요 너무 재밌게 봐서 평점남겨요~~,10,0,0,2014-10-16 15:35,0
6259,오잉(shin****),여운이 남는 최고의 영화!!,10,0,0,2014-10-16 15:25,0
6260,foejvciw(xobb****),역시 최고!! 말이 필요없지!!,10,0,0,2014-10-16 15:14,관람객
6261,김현지(hn10****),짱짱짱짱이였어요오오오,10,0,0,2014-10-16 14:23,관람객
6262,근매곰(yj_g****),노래가 엄청좋아서 계속 생각나는 영화다 극장사운드로 봐야함,8,0,0,2014-10-16 14:21,관람객
6263,tori****,재밌음  노래좋음.. ㅋㅋㅋ,10,0,0,2014-10-16 14:13,관람객
6264,2port(hodm****),대화가 안되면 음악으로 대답,7,0,0,2014-10-16 14:04,관람객
6265,hjsr****,음악과 스토리가 잘 이루어진 볼 만한 영화.개인의 취향에 따라 보는 재미가 다를수도 있다고 봅니다.,9,0,0,2014-10-16 13:59,0
6266,하치(hach****),너무 황홀하고  낭만적인 영화!,10,0,0,2014-10-16 12:56,관람객
6267,frac****,가을에딱인영화네요.접속이후오랫만에느낀감동ㅎㅎ모든면에서감동을받았어요 굿!,10,0,0,2014-10-16 12:02,0
6268,에밀리(min2****),마지막에 공연장에서 그레타가 느낀 정확한 감정이 궁금하다.ㅠㅠ 여러해석들있는데 감독의 의도하려고한게 확실히 뭔지 궁금함. 영화는 조금지루한감이 없지않아 있지만 보는 내내 귀가 호강해서 좋았다!,10,0,0,2014-10-16 3:14,0
6269,달콤한솜사탕(arti****),"개봉한 지 꽤 되었는데 아직도 상영을! 덕분에, 이 가을이 지나기 전 마음을 울리는 영화를 보게 되었다. 비긴 어게인 굿 ㅎㅎ",10,0,0,2014-10-16 2:47,관람객
6270,감격(dlrk****),박평식보고 빵터짐ㅋ 여튼 전체적으로 봤을때 요즘 영화들 중에 이정도 퀄이면 좋은데,9,0,0,2014-10-16 2:11,관람객
6271,와플(rlsk****),영화가 끝나고나서 작은 락페스티벌에 다녀온 느낌이 들었다,10,0,0,2014-10-16 0:40,관람객
6272,s_t_****,이 영화는 내가 본영화중에 최고의 영화인거 같음,10,0,0,2014-10-16 0:37,0
6273,정혜짱(pjhs****),"오늘 종영일에 간신히 봤는데, 제가 본 음악관련영화중 탑입니다.. 첫장면부터 눈과 귀를 홀리게 하더니 정말이지 이렇게 대도시의 소음까지도 음악으로 승화한,  엔딩크레딧까지도 섬세함이 가득하여 집으로 오는 내내 귓가에...",10,0,0,2014-10-16 0:35,0
6274,하태현(taeh****),즐겁게 봤습니다. 원스의 그 기분에서 무언가 더 청량한 느낌을 받았습니다.,10,0,0,2014-10-16 0:30,0
6275,뿌잉잉(poon****),무의미한 모습속에도 멋진 그림이 될 수 있는 것처럼 감명깊었어요,9,0,0,2014-10-16 0:05,0
6276,ATOM(cdjk****),노래도 좋고 스토리도 좋고 배우의 연기도 좋고 다 좋았어요!,10,0,0,2014-10-15 23:49,관람객
6277,91ki****,좋았습니다 노래가사에담긴주인공의 진심이많이느껴졌습니다 가을에보기좋은영화 추천합니다,10,0,0,2014-10-15 22:54,0
6278,시사왕(jsh9****),아에이요우요헤하사랑행,10,0,0,2014-10-15 22:40,관람객
6279,열매(cool****),공연을 본듯한 좋은 영화. 음악도 정말좋고. 다시 또 보고싶어요~^^♥,10,0,0,2014-10-15 22:40,0
6280,thek****,두번봄! 애플 광고 꼴배기 싫어서 별하나 뺐습니다.,9,0,0,2014-10-15 22:17,0
6281,yang****,정말로 최고였습니다!!!,10,0,0,2014-10-15 21:38,관람객
6282,박윤지(dbsw****),볼거없어서 한번봐볼까?하고본영화. 마음을 치유받은느낌ㅋㅋㅋㅋ좋다.. .황홀하디ㅡ 꼭봤으면!!!,10,0,0,2014-10-15 21:10,0
6283,jmw6****,그냥 최고지..말이필요없다..하..,10,0,0,2014-10-15 20:51,관람객
6284,한량(wjst****),아직도 음악이 귓가에 맴도는...,10,0,0,2014-10-15 20:33,관람객
6285,miley(mile****),"노래를 먼저 들었는데, 영화관 사운드로 들으니 훨씬 좋았어요.  어거스트러쉬보다  아기자기하고 원스보다  짜임새있는  스토리라는 생각이 들었어요. 너무 좋아요~",10,0,0,2014-10-15 20:33,관람객
6286,정윤진(star****),노래가 참으로 조으다요,9,0,0,2014-10-15 20:01,관람객
6287,sdfe223dds(zosh****),"기자,평론가 평점이 맞는데 거품 쩔어",5,0,0,2014-10-15 19:52,0
6288,어허헝(7a8c****),영화보는 내내 흐믓했습니다 ㅎ처음엔 노래와 애덤 리바인을 보려고 봤으나여주인공의 매력에 빠졌죠,10,0,0,2014-10-15 19:44,0
6289,에이미(yuel****),공연 온 기분이 였다! 여주친구의 유머와 의리도 최고~,8,0,0,2014-10-15 18:18,관람객
6290,사나이류(ryus****),음악을 보게되는 영화 . 좋은 영화 였어요..평론가는 정말 왜 있는거죠??,9,0,0,2014-10-15 17:44,0
6291,nb19****,진짜최고ㅠㅠ삽입곡도너무너무좋아요,10,0,0,2014-10-15 17:43,관람객
6292,발자국(hrsm****),노래와 배우들의 연기는 좋지만 뒤를 예상할 수 있는뻔한 스토리의 전개가 지루했는 데 왜 평점을 9점이나 받는지....이런 식의 영화 좋아하는 데 비긴 어게인은 노래덕에 떴는 듯하네요.,3,0,0,2014-10-15 17:31,0
6293,dh31****,마지막이 아쉽지만 강추,10,0,0,2014-10-15 17:27,0
6294,chs4****,이건 영화가아니라 아트다,10,0,0,2014-10-15 16:57,0
6295,bu98****,음악적 교감으로 서로의 행복을 다시 찾아가는 기분이 들어서 좋았어요. 음악이 너무 좋네요!,10,0,0,2014-10-15 16:46,0
6296,장세철(cjf1****),음악도 좋고 간만에 감수성을 적신 좋은 영화,8,0,0,2014-10-15 15:56,관람객
6297,captain85(ygsl****),귀르가즘...닭되는줄//,10,0,0,2014-10-15 15:54,관람객
6298,guka****,보는내내 전혀 지루하지 않았습니다. 원스도 재밌게 봤지만 원스를 능가하는 영화라고 생각해요. 이 가을에 기분좋게 영화한편 보고 싶으시다면 정말 강추합니다.정말 영상이며 ost며 모든게 조화로운영화!!!,10,0,0,2014-10-15 14:29,0
6299,alwa****,좋아료. 이 가을에 딱 어울릴 영화 강추입니다.,10,0,0,2014-10-15 14:06,관람객
6300,regi****,음악을 들으면 영화의 장면이 저절로 상상이 되네요^^,10,0,0,2014-10-15 13:50,관람객
6301,나무(sytr****),오랜만에 좋은 영화봤어요,9,0,0,2014-10-15 13:16,관람객
6302,saelini(smil****),잔잔하고 좋은 영화였다.,10,0,0,2014-10-15 13:12,관람객
6303,soon****,솔직히 원스보다 못함. 그래도 재밌긴 함. 재밌는데 한 10% 부족한 영화,7,0,0,2014-10-15 12:58,0
6304,sanj****,OST이며 스토리까지 정말 최고의 작품입니다.,10,0,0,2014-10-15 12:43,관람객
6305,soky****,극장에서 노래들으면서 보니 좋앗어요^.^,10,0,0,2014-10-15 12:00,관람객
6306,kkumtry(amaz****),원스보다 신선함은 덜하나 기분좋게 즐길수 있는 영화,7,0,0,2014-10-15 11:54,관람객
6307,쉬운남자(kore****),거의 막차로 본듯 ㅋ 한참 때려부수는 영화들만 보다가 잔잔하고 편안한 영화를 봤더니 너무 좋았음 ㅋ,10,0,0,2014-10-15 11:43,관람객
6308,erna****,잔잔하게 감동을 선사하며 음악 영화에 별 감흥이 없던 남자친구도 사로 잡은 영화입니다~,9,0,0,2014-10-15 11:43,관람객
6309,confidence(tr_j****),노래가 어떤 대사보다도 더 전달력이 강하다는걸 새삼 느낌니다. 쵝오,9,0,0,2014-10-15 11:35,관람객
6310,hjhan(hjha****),"한마디로 심플한 감동의 영화..감동까진 아니더라도 음악을 조아히는 영화팬들은 충분히 만족할 수 있는 영화인듯 하네요ㅋ단,이왕이면 음향시설  조은 영화관 관람을 추천합니다~~~",8,0,0,2014-10-15 11:20,관람객
6311,츄러스(hunn****),오에스티들이 너무 좋아요!!!!,10,0,0,2014-10-15 11:10,관람객
6312,때때(mika****),음악도 내용도 너무 좋았어요-♡,10,0,0,2014-10-15 10:49,관람객
6313,바크효니(hyon****),인생영화 짱짱!!!!,10,0,0,2014-10-15 9:36,관람객
6314,byuk****,지루하게 시작하다 피아노가 혼자 둥당거리는 장면부터 몰입도 최고!,10,0,0,2014-10-15 9:06,관람객
6315,ecko****,음악과 영화의 아름다운 공존,10,0,0,2014-10-15 7:45,관람객
6316,como****,노래가 정말 좋은 영화 ㅋㅋㅋ,9,0,0,2014-10-15 6:58,관람객
6317,이성노(ougi****),십점이라는 숫자가 아깝다이 영화를 보고 노래를 들을때마다 설레이고정말 힐링 영화 이렇게 설레이고 두근거리는 영화 처음봄이런 장르 싫어했는데 다른건 몰라도 내가 지금껏본 영화중엔 최고라고 자부함 안보신분은 꼭 보시길,10,0,0,2014-10-15 5:54,0
6318,띠로리(zzan****),연출과 음악 조화가  훌륭합니다.영화의 균형이 너무 좋습니다.또 보고 싶네요.,9,0,0,2014-10-15 5:07,0
6319,n(wita****),"음악, 스토리, 연출, 결말까지 다 좋아요ㅎㅎ지루할틈 없이 정말 재밌게 잘 봤어요! 근데 평론가 평점 왜 저럼??",10,0,0,2014-10-15 4:27,0
6320,윤흑인(zxcz****),너무너무너무너무너무너무 재밌다,10,0,0,2014-10-15 4:19,관람객
6321,이얍이얍이얍(acy0****),돈주고 본게 후회되지 않았던 영화,9,0,0,2014-10-15 3:08,관람객
6322,cldr****,귀가 즐거웠던 영화!!!  굳!!!엄지척이에요!,10,0,0,2014-10-15 2:15,0
6323,정또뛰(koun****),캬~~진짜잘만듬ㄷ 정말 이런장르에서 처음으로 재밌게 잘봤어요 대박 b,10,0,0,2014-10-15 1:33,0
6324,hiphop(nzzn****),이 캠페인은 SK텔레콤과 함께 합니다. 이런 말 나올 것 같았다. 영화 좋은데(물론 원스도 재밌게 봄)... 난 동의 못하겠다.,6,0,0,2014-10-15 1:26,0
6325,gree****,윈스는 정말 작품성으로 흥행했다고 생각하여감독의 또 다른영화가 윈스가 뜬 현재 달라지지 않을까 염두했던 생각은 편견정말 잘만든 최고의영화마듬을 위로해주는듯해서 좋다,10,0,0,2014-10-15 1:13,0
6326,TaeHyun(teer****),너무 재밌게 봤습니다 ㅎㅎ,10,0,0,2014-10-15 1:04,0
6327,angl****,어거스트러시 생각나는 영화,10,0,0,2014-10-15 0:26,관람객
6328,삐병(qudg****),영화와 음악의 환상적인 조합,10,0,0,2014-10-15 0:10,관람객
6329,algu****,음악이너무너무좋다♡,10,0,0,2014-10-14 23:58,관람객
6330,지나갔던나그네(mokc****),명작이라는 말밖에 안나온다,10,0,0,2014-10-14 23:09,0
6331,보바(for_****),나도 자유롭게 살고프다,9,0,0,2014-10-14 23:01,0
6332,ㅇㄷㅂ(pol3****),정말 좋은 영화에요!! 또 보고 싶은 영화,10,0,0,2014-10-14 22:52,관람객
6333,macn****,감동요소 있는 개성있는 영화입니다,9,0,0,2014-10-14 22:30,관람객
6334,RN(bono****),별 기대없이 내용도 모르고 본 영화.찡하고 따뜻해지고 입가에 미소가 저절로 지어지는 영화였다. 왜 예매율 1위였는지 알만했음!!,9,0,0,2014-10-14 22:29,관람객
6335,몰라(hjws****),오랜만에 감성을 건들어주는영화 정말 오랜만에 센치해져서왔네 ㅋㅋㅋ,7,0,0,2014-10-14 21:58,관람객
6336,김군(epil****),결말이 다소 아쉽지만 음악은 좋음.,9,0,0,2014-10-14 21:48,관람객
6337,나백(liza****),"밋밋한 스토리 덕분에 노래도 살고, 여운도 사는듯.",8,0,0,2014-10-14 20:45,0
6338,486s****,영화가 끝나고자연스레 입가에 미소가 지어지는영화네요휴ㅜ애덤 리바인의 목소리는어쩜 이리도 섹시할까요?,10,0,0,2014-10-14 20:35,관람객
6339,최수땡(choi****),노래가 너무좋았고 나름 재미있었다,10,0,0,2014-10-14 20:31,관람객
6340,더진(ddbb****),초반의 지루함이 점점 무마되다,9,0,0,2014-10-14 20:03,관람객
6341,윤발이(hell****),한마디로 정말 최고의 영화,10,0,0,2014-10-14 19:45,0
6342,사랑니(kkh5****),뻔한 흥미위주의 전개지만 역시나 정석이 무난한 즐거움을 준다,8,0,0,2014-10-14 19:34,0
6343,alsw****,재미있어요!굿입니당,8,0,0,2014-10-14 19:21,관람객
6344,넹(1235****),네이버 평론가 평점 좀 없엤으면 좋겠다,10,0,0,2014-10-14 19:18,0
6345,의영아빠(woo1****),"아주 감동적인 음악이라고 할 수는 없지만, 듣기 편한 멜로디로 구성됨.",8,0,0,2014-10-14 19:10,관람객
6346,hyun****,원스 20번 본 사람이라  큰 기대 하지않았는데 어느새  내 몸은 들썩거리고있었다.,10,0,0,2014-10-14 18:18,관람객
6347,Eminem(sbe9****),"마크 러팔로가 영화속에서 했던 말이 정말 이해가 가네요 ""이렇게 의미없는 시간도 음악을 들으면 달라지지"" 특히 딸 바이올렛하고 옥상에서 합주한건 극중 부녀지간인 둘이 그동안의 거리감을 음악 하나로 소통...",10,0,0,2014-10-14 18:14,0
6348,미마(kima****),현실비판적인 내용도 있고 괜찮은데 취향 좀 탈것 같다. 음악 좋은데 솔직히 며칠 지나니까 음악 한소절도 기억이 안나서 나름 충격이다.,7,0,0,2014-10-14 17:51,0
6349,abcb****,좋았어요 사랑과 음악 이야기인데 누가 싫어할까요ㅎ,10,0,0,2014-10-14 17:46,관람객
6350,niki****,노래들은 좋았으나 줄거리는 너무 잔잔해서 좀 지루했음 뭐가 힐링이란건지..졸렸음 그냥 노래 듣는게 힐링인건가 잘모르겠음. OST는 소장가치 100%,5,0,0,2014-10-14 17:24,0
6351,보아(feel****),잔잔하고 감동있고 좋네요^^,10,0,0,2014-10-14 16:31,관람객
6352,허준(joon****),잔잔한 영화 였습니다.,8,0,0,2014-10-14 16:19,0
6353,sbja****,잘봤어요. 노래도 좋고 스토리도.,9,0,0,2014-10-14 15:57,관람객
6354,최민정(cmj7****),노래가 너무 좋은 영화인데  상영을 잘 안하는지 모르겠네요.,10,0,0,2014-10-14 15:54,0
6355,jung****,최고 입니다.  잔잔한 감동,10,0,0,2014-10-14 14:56,관람객
6356,baby****,기대를 안하고 봤으면행복하게봤을듯.너무 컸던 기대에비해너무 평범해서 놀랬다.,6,0,0,2014-10-14 14:48,관람객
6357,kell****,노래가 너무 좋아요~영화도 재밌어요,9,0,0,2014-10-14 14:30,관람객
6358,ojm9****,음악 좋고~ 내용 좋고~,9,0,0,2014-10-14 14:21,관람객
6359,공부하는아이(good****),영화 처음부터 끝까지 잔잔한 멜로디의 향연... 대단하네요,10,0,0,2014-10-14 13:43,0
6360,은하수(newh****),원스의 자연스러움과 여백의 미를 버리고 할리우드 공식을 따라가서 그냥 그랬음,6,0,0,2014-10-14 13:42,0
6361,수(dbal****),노래도 너무 좋고 내용도 좋고ㅋ만점,10,0,0,2014-10-14 13:37,0
6362,근영신사(unis****),감동적이고 소름돋네요 많이 여운남음,10,0,0,2014-10-14 13:29,관람객
6363,김매(jrai****),음악이 살린 영화. 스토리는 단순했지만 여운이 남는다.,7,0,0,2014-10-14 13:03,0
6364,땡큐맘(gust****),소름돋게감동짱인영화,9,0,0,2014-10-14 12:46,관람객
6365,갱구리(kwon****),요 먗년간 본영화중 최고여..특히 ost가 중요한 저에겐 귀가 뻥 뚫리는 감동..최고네여,9,0,0,2014-10-14 12:46,관람객
6366,해옥(haiy****),스토리도 괜찮았고 노래도 좋았어요 . 영화 다보고  나서 오랫동안  노래가 계속 귓가에서  맴돌았어요. 최근에 본 영화중  최고~,9,0,0,2014-10-14 11:58,관람객
6367,john****,재밌음....10자,10,0,0,2014-10-14 11:29,0
6368,까미유(mati****),노래도 좋고 연기도 좋고 잼있게 봤어요~,6,0,0,2014-10-14 10:41,관람객
6369,교회스님(offi****),행복했다. 결말도 마음에 들고,10,0,0,2014-10-14 9:03,0
6370,naan****,가을에 어울리는 영화.잔잔한 ost로 더 아름다운 영화였네요~영화보고 난 후 ost 자꾸자꾸 듣게 됩니다.장면을 떠올리며~외롭고 쓸쓸한 마음을 토닥토닥 달래주네요.,9,0,0,2014-10-14 7:45,관람객
6371,영화매니아(th87****),주인공들의 모습이 너무 좋았다. 음악 앞에서 서로 어울려가면서 자유로워 보이는 모습이 뉴욕의 모습과 너무 잘 어울렸다.배우들의 연기와 너무나 아름다운 뉴욕 그리고 귀를 호강시켜주는ost 까지 .. 여튼 잼께 봤다!,8,0,0,2014-10-14 5:46,0
6372,llli****,정말 재밌었네요... 전 이런 영화 무지 싫어하는데. 이상하게도 정말정말 재밌었습니다.,10,0,0,2014-10-14 4:59,0
6373,칸타타(jyy1****),이야... 영화 너무 좋네요. 노래도 좋아요,9,0,0,2014-10-14 4:51,관람객
6374,김득득(hihi****),그레타가 카페?에서 노래 부르고 있을 때 댄의 시선으로 보는게 너무 아름다웠다. 드럼이며 피아노.. 이부분에서 전율이 흐른거 같았다.,10,0,0,2014-10-14 2:08,0
6375,제이빈(jbee****),말이필요없음말이필요없다고,10,0,0,2014-10-14 2:08,0
6376,액션기타(zill****),바깥 공기가 달라지는 경험을 하게 된다.,10,0,0,2014-10-14 1:57,0
6377,아침햇살(cobl****),아.. 원스 이후로 이런 영화가 있었든가..넘 좋다 좋아.. 다음스토리가 있었으면 좋겠다는 생각이 들정도로,10,0,0,2014-10-14 0:56,0
6378,다도미(ton4****),하... 원스와는 또다른 매력,10,0,0,2014-10-14 0:41,0
6379,김양하(gkdl****),콘서트장에 다녀온 기분이에요 :),9,0,0,2014-10-14 0:38,관람객
6380,바로그니(dkyo****),스토리에 무리가 없고 잔잔하게 즐길 수 있는 영화,9,0,0,2014-10-14 0:37,관람객
6381,촬리모픽(arti****),사람과 사람 사이에 음악이 있다.,8,0,0,2014-10-14 0:30,0
6382,쏘주한잔(mokp****),재미있어요 음악에 취한듯,10,0,0,2014-10-14 0:21,관람객
6383,뻬넬롭(pene****),원스를 기대하진 마세요.그래도 음악 좋아요,8,0,0,2014-10-14 0:17,관람객
6384,그라마(bbq2****),"후반부로 갈수록 뻔한 음악 장르 영화로의 흐름을 막을 수 없지만, 다시 시작(begin again)한다는 감성과 기억만은 잊혀지지 않기를",6,0,0,2014-10-13 23:52,0
6385,엘륜(dlwh****),"영화를 보면서 어느 순간 음악을 흥얼거리는 내 모습이 보일 때, 이정도면 음악영화의 모범적 사례가 아닐까.",9,0,0,2014-10-13 23:50,0
6386,마인부우(tk11****),처음 시작하는 연인끼리보면 좋은 영화~!,10,0,0,2014-10-13 23:43,관람객
6387,히르(milk****),추천을 받아 보게 되었습니다 보고난 이후 자려고 누웠는데 자꾸 영화가 생각이나고 음악이 귓가에 맴돌아 평점을 쓰게 되었내요 다시 보고 싶은 그런 영화였습니다 ^^,10,0,0,2014-10-13 23:42,0
6388,엔제이(zegc****),노래도 좋고 ~ 연기자들도 좋고~,9,0,0,2014-10-13 23:28,0
6389,오우굳(yusa****),딱 원스 업그레이드영화 기대치가 높아서그랬던지  조금 실망했다.,6,0,0,2014-10-13 23:18,0
6390,별명(wow5****),"스토리 ,구성에는 실망했지만 기존의 틀을 벗어나려하는듯한 모습은 좋았고요 음악과 연출등에서는 흠 잡을 곳이 없습니다. ㅎㅎ 한번 멍때리고보기 좋은듯",8,0,0,2014-10-13 23:18,0
6391,지오(kgh3****),원스 에도 주지 않았던 평점을 준다...,10,0,0,2014-10-13 23:12,0
6392,푸갤러(rayn****),"자극적이지 않고 스무스하게 풀어나가는 갈등구조, 음악, 연출, 여운이 남는 마무리. 등장인물들을 조금만 더 입체적으로 표현해 줬다면 더 좋았을 텐데.",8,0,0,2014-10-13 23:09,0
6393,주먹밥(tjdd****),개재미쩌 인생영화됨^^,10,0,0,2014-10-13 22:57,0
6394,oreo****,과거는 과거일 뿐 음악과 함께 다시 시작하다,10,0,0,2014-10-13 22:56,관람객
6395,meti****,음악도 너무 좋고 내용전개도 지루하지 않아서 시간가는줄 모르고 봤어요 ㅎ,10,0,0,2014-10-13 22:33,관람객
6396,이주영(jins****),음악의 가치를 다시끔 알게된 영화,10,0,0,2014-10-13 22:29,관람객
6397,춤추는나무(heal****),좋았어요 음악도 좋고 배우들도 좋았어요,10,0,0,2014-10-13 22:12,0
6398,YeaJee(jyk4****),이건 진심 다른 영화랑은 다르다!!!호불호가 많이 갈린다고는하지만 꼭봐야할 영화인건 맞는듯!두번 세번은 더 봐도 재밋을 영화임,10,0,0,2014-10-13 22:06,0
6399,tkdn****,진심대박. 다들 보세요....,10,0,0,2014-10-13 21:51,0
6400,smrh****,그럭저럭 볼만한 영화.,6,0,0,2014-10-13 21:30,0
