,nickname,text,score,like,dislike,time,watch_movie
4202,슈밴처돌이(jm72****),너무 좋습니다 최고의 영화,10,0,1,2019-08-11 23:29,0
4203,내꺼 해킹하면 죽인다(kkmh****),나의 꿈이 영화가 되다.,10,0,1,2019-04-03 0:20,0
4204,생선(fres****),조금 유치하지만 청소년의 꿈과 희망을 잘 보여준 작품.,8,0,1,2019-04-01 1:07,0
4205,조디 워커(song****),적당히 해서는 성공할 수 없어,10,0,1,2019-03-28 13:24,0
4206,축구나야구나(dlwn****),찾았다 내 인생 최고의 영화,10,0,1,2018-12-20 1:55,0
4207,뇨묘(1010****),믿고 보는 감독을 한 명 추가해준 영화.,10,0,1,2018-10-13 23:56,0
4208,Lage(bae8****),"이시대의 모든 청년,청소년들이 봐야할 작품",10,0,1,2018-10-10 17:25,0
4209,스콜(airo****),인생영화를 물으면 답할 말이 없었는데...이제부터 싱스트리트라고 말할거다,10,0,1,2018-10-08 22:22,0
4210,dlah****,ㅋ큿?슷귿ㄱㄷ슷ㄷㄴ스,10,0,1,2018-10-03 20:54,0
4211,백업의 생활화(andy****),좋은영화에요 진짜 많이들 보셨으면 ..,10,0,1,2018-07-29 15:54,0
4212,이쁘짐바라기(seoy****),이 영화를 지금에서야 본게 너무 아쉽다ㅠㅠㅠㅠ주인공의 성장 스토리를 음악과 조화롭게 그려낸 영화.인생에 있어서 열정이 어떤 힘을 주는지 확실하게 메세지를 전달하는 영화다.ㄹㅇ인생영화!!,10,0,1,2018-06-10 16:25,0
4213,epfa****,주인공 형 같은 사람둿으면 인생 반은 성공했다,10,0,1,2017-08-13 16:48,0
4214,fx(ksji****),"본지 몇 년이나 지났음에도 불구하고 문득 문득 생각나는 풋풋한, 생각하면 하늘빛이 떠오르는 영화",10,0,1,2017-06-13 20:26,0
4215,썬메이드(aden****),너무 똑같은 포맷으로 3연타...사골 스토리...,4,0,1,2017-06-12 1:00,0
4216,차칸남자(mien****),보트 전복되서 둘다 죽었답니다.,6,0,1,2017-06-07 20:09,0
4217,위(cjse****),전 이 영화가 비긴 어게인만큼 재밌었습니다. 이런 영화 만들어 주셔서 감사합니다.,10,0,1,2017-03-18 12:00,0
4218,솔하(kkw2****),"인생영화.흔하디 흔하고 뻔하디 뻔한 이야기이지만 흔하지 않았고 뻔하지 않은 영화였다.계속해서 두고두고 꺼내 보고 싶은 영화.세번이나 돈 내고 보다가 결국 디비디 구매,ost 앨범 구매.",10,0,1,2017-02-26 2:59,0
4219,삼다수(samd****),언제 봐도 좋은 영화 감사합니다.,10,0,1,2017-02-20 14:46,0
4220,alsk****,어바웃타임을 잇는 내 인생영화ㅠㅠ ost도 너무 좋다 근데 결말이 약간 아쉽긴한데 전체적으로 매우 훌륭한영화!,10,0,1,2017-02-16 16:59,0
4221,재규어(popy****),80년대... 멋지게 질 풍 노 도 ! ! !,7,0,1,2017-01-30 17:10,0
4222,Victor Moses lover(jhpy****),마지막 배에서 비를맞으며 손흔드는모습에서 나도모르게,10,0,1,2017-01-30 17:02,0
4223,난나야(refr****),'소년들의 생애 첫 밴드'라는 풋내를 담은 영화.,8,0,1,2017-01-30 11:07,0
4224,갓종길신종길(park****),누워서봤다가 앉아서보게됨 사랑과성공을 위해 도전하는게아름답다,10,0,1,2017-01-30 10:59,0
4225,랄랄라(kyl8****),사랑 가족 꿈. 가득찼지만 밋밋할 줄도 아는 영화,10,0,1,2017-01-30 3:45,0
4226,이재훈(gram****),좌절 기쁨 미래 사랑 이 모든 감정에 맞써 나가는 모습 엇지다,8,0,1,2017-01-30 1:29,0
4227,정으니(7128****),펑키하고 생각보다노래가좋음 남자주인공최고,10,0,1,2016-10-16 11:43,관람객
4228,gide****,진짜 꿀잼이엿는뎅 ㅎㅎ,10,0,1,2016-10-15 19:33,관람객
4229,모모(ahdb****),너무 기대가 컸나봅니다 ㅜ 그래도 재밋게 잘 봤습니다,7,0,1,2016-10-14 21:34,관람객
4230,웃음(sunm****),참 좋은영화 보세요 두번,10,0,1,2016-10-07 1:14,관람객
4231,선생(fend****),인터넷 검색으로 추천받아서 봤는데 기대 이상,10,0,1,2016-10-03 11:41,0
4232,조성은(wows****),기억은 잘 안나지만 포인트500원받으려고 씀,10,0,1,2016-10-02 22:09,관람객
4233,한기표(d2ep****),학교 물이네요 .음악 +학교물.꿈을 이루러는 사람과 그러지 못한 사람들상황을 이길 수 있나요,6,0,1,2016-09-17 2:43,0
4234,깨알천사(nmj0****),기대하고 봤는데 별 재미없었다. 너무 올드하고 영화 보면서 졸 뻔함.,5,0,1,2016-09-12 9:11,0
4235,Meteo(utg0****),음악들이 너무좋네요진짜,10,0,1,2016-09-10 9:28,관람객
4236,hyun****,죽이는 영화 죽이는 리뷰,10,0,1,2016-09-05 2:08,관람객
4237,Jaeng(sims****),제2의 비긴어게인잊않을까,9,0,1,2016-09-04 20:32,관람객
4238,plzhug(rhyt****),멋쟁이 찌질이의 반전 대박,10,0,1,2016-08-29 0:04,관람객
4239,코히(psyt****),인생영화 101010,10,0,1,2016-08-28 19:24,관람객
4240,rlag****,음악도 좋고 풋풋한 연기도 굿굿~,10,0,1,2016-08-24 10:10,관람객
4241,미나청(cmin****),"풋풋한 고등학생들의 음악영화라 신선했다. 여주인공은 화장할 때와 안할때의 차이가 너무 크고, 밴드 친구들이나 깡패친구들이 또래로 나오는 설정인데 주인공 나이대와 달라보여서 (주인공-고등학생, 친구들-초등학생) 실제 ...",10,0,1,2016-08-23 15:02,관람객
4242,JENah(heej****),인생영화입니다! 많은걸느꼈어요,10,0,1,2016-08-22 15:28,관람객
4243,rkeh****,아직까지도 벨소리로 쓰고 있을 정도로 ost 가 너무나 좋습니다!,10,0,1,2016-08-22 7:07,관람객
4244,09am****,우왕 굳  재미있게 본 영화,10,0,1,2016-08-19 18:13,0
4245,몽석두리(b971****),여운보다 강하고 뭉클한 스토리가 아닌가 싶다,10,0,1,2016-08-19 14:16,0
4246,팥매(jipm****),청춘은 아름다운것같음 젊음이 좋구낭 ㅎㅎ,10,0,1,2016-08-19 7:33,관람객
4247,dorothy(cher****),음악적인부분은기대를안했는데 갈수록음악이좋아서 너무 반전이였어요 나왔던노래들다다운받고싶어지고 바보같으면서도멋있고순수하네요,10,0,1,2016-08-18 19:55,관람객
4248,이유선(majo****),오랜만에 마음에 두근거림을 느끼게 해준 영화,10,0,1,2016-08-18 7:40,관람객
4249,Yoon(holy****),너무 만족한 영화였습니다!!!,10,0,1,2016-08-16 18:26,관람객
4250,포로로롱(rain****),영화보고 음악 다 다운받았어요! 노래도 좋고 연기도 좋고 내용도 재미있고ㅎㅎ 좋았어요~,10,0,1,2016-08-16 18:01,관람객
4251,까까(djfr****),항상 음악영화는 챙겨보는 스타일인데 뭔지모르게 따뜻한 마음을 전해주는 영화 같다. 두번보고 세번 챙겨보고싶은 영화. 마음을 끓어오르게 해주는 영화. 어린나이에 열정이란 것을 다시한 번 느끼게 해준 영화.,10,0,1,2016-08-16 16:06,관람객
4252,퓨쳐킴(colo****),강렬하지 않게 야금야금 나를 울린 영화,10,0,1,2016-08-13 23:46,관람객
4253,yyj4****,"기대이상 환상적있다!!! 다른 존재의 꿈 , 코너와 라피나, 꿈을 위하여 결단, 결심 그리고 실천. 너무나 지금 이순간 나에게 필요한 영화다. 갈색구두공연하며 가면 너무나 획기적이였고 사랑의 노래 너무나 사랑하고 싶...",10,0,1,2016-08-11 16:46,관람객
4254,mintlife(qzzz****),주인공이 성장해 가는 모습이 인상적,10,0,1,2016-08-10 7:24,관람객
4255,쟈스민맘(sabi****),"남편과 둘이 보고 와서 아이들 데리고 한번 더 보러갔던 영화... 난 그 깡패  아이에게 주인공 코너가 했던 말이 특히 기억에 남네요.  ""넌 다 부수지만 난 무섭지 않아. 난 새로운 걸 만들어내니까...&#...",10,0,1,2016-08-09 22:14,관람객
4256,망고(bban****),이토록 반짝반짝 빛날수가,10,0,1,2016-08-09 18:00,관람객
4257,2bk1(pewl****),재밌어요 중간에좀지루해요,10,0,1,2016-08-08 14:35,관람객
4258,oracle(ljsk****),음악영화 치고 큰감동은 없었다.,8,0,1,2016-08-07 9:45,0
4259,123(wlgu****),재미있어요오오오어어오어야아아어아이엉리래ㅑ드재배어나,10,0,1,2016-08-06 17:41,관람객
4260,언젠가는(5rim****),음악이너무너무 싱났어요,10,0,1,2016-08-05 22:29,관람객
4261,미니(sae7****),쵝오입니이이이이니다,10,0,1,2016-08-04 22:57,관람객
4262,부화하자(dudd****),진짜 이런 장르 조아하는데 ㄱㅁㄸ ㄹㅇ ㄱㅁㄸ  보시면 암 진짜 노래도 대박이구 내용도 평타침,10,0,1,2016-08-04 15:07,관람객
4263,qksk****,너무너무너무재밌고 인생영화,10,0,1,2016-08-03 17:17,관람객
4264,훈제고구마(kkkk****),내생애 이렇게 완벽한 엔딩은 처음이다. 오히려 배를 타고 영국에가서 성공하는 스토리로 마무리를 지었다면 지금 감동의 절반도 안됬을 것이다.,10,0,1,2016-08-02 20:17,0
4265,행운의여신(prin****),벌써 4번째 극장에서 보고있습니다.배우의 감정선이 짙고 음악또한  정말좋습니다.,10,0,1,2016-08-01 10:40,관람객
4266,시리얼(dlck****),내용은 없지만 즐거운 음악영화,10,0,1,2016-07-31 22:56,관람객
4267,osiris82(mult****),이런영화는 10점주면 된다. 진지 열매 처묵한 평론가야 발닦고 잠이나 자라.,10,0,1,2016-07-30 21:01,0
4268,임승민(uj10****),점심을 햄버거로 때울만큼 커다란 감독이었습니다!,10,0,1,2016-07-30 16:24,관람객
4269,Susanita(jjho****),인생 영화로 안고 가려고요...너무 좋았어요,10,0,1,2016-07-30 14:05,관람객
4270,진돌이(sjs5****),재미있어요!!열자!,10,0,1,2016-07-29 22:54,관람객
4271,고긔(yshj****),노래도 좋고 내용도 좋고 일단 잼씀ㅋㅋ,10,0,1,2016-07-27 15:57,관람객
4272,마루코짱(pils****),열정을 일깨워주는 소소하고 따뜻한 영화,10,0,1,2016-07-27 15:34,관람객
4273,수선화(rudw****),촌스러운의상이 너무 재미 있고 기억에 남는 음악들이 감동 입니다,10,0,1,2016-07-27 10:48,관람객
4274,카이(soul****),재밌어요...!!!,10,0,1,2016-07-26 2:42,관람객
4275,ㄱㅁㅅ(jong****),영화에서 했던 대사처럼 영화도 의식의 흐름대로 만드신듯.. 개인적으로 비긴어게인 짱 좋아했었는데 이번엔 좀,3,0,1,2016-07-26 1:49,0
4276,yomi5459(yong****),주인공도  넘 귀엽고 계속 생각나는 영화^^,10,0,1,2016-07-25 17:25,관람객
4277,구루기(wwos****),아 오지구여 지리구녀 오졋져,10,0,1,2016-07-25 12:56,관람객
4278,kjh(kkjj****),그녀의 눈은 달을 지나가는 깨끗한 구름같아..,10,0,1,2016-07-25 10:13,0
4279,abou****,음악이나 패션 보는 재미가 있었다. 재밌었음. ㅎㅎㅎ,10,0,1,2016-07-24 15:03,관람객
4280,syhi****,스토리 연기 연출 음악 모두 빼어난 수작이에요~^-^b,10,0,1,2016-07-24 10:46,관람객
4281,나이키(jed1****),노래도 너무 좋아서 귀가 호강하는 영화였습니다. 풋풋한 사랑과 꿈을 향한 소년들의 이야기가 너무 감명 깊었습니다.,10,0,1,2016-07-23 20:42,관람객
4282,dlwn****,좋은 음악과 좋은 스토리의 영화였어요!,10,0,1,2016-07-23 20:32,관람객
4283,김지수(jami****),싱스트릿은 80년대를 생각나게 해 준 영화입니다.그때의 아일랜드는 영국을 동경했나봐요.한국지방 사람들이 서울을 동경하듯이 말입니다. 영국과 아일랜드는 꼭 수도와 지방같은 느낌이에요. 음악영화로 전 너무 마음에 들었습...,10,0,1,2016-07-22 15:47,관람객
4284,히오니(gmlf****),영화가 끝난후 가장 머릿속에 남는건 주인공도 여주인공도 아닌 형이였다,10,0,1,2016-07-22 8:46,0
4285,ksw7****,재밋 신스팝재밋 신스팝,10,0,1,2016-07-21 19:05,관람객
4286,rnjs****,힘솟게하는 영화! 음악이 너무 좋아요!,10,0,1,2016-07-21 14:19,관람객
4287,키타맨(jhon****),믿고 보는 존카니의 음악여행...,10,0,1,2016-07-20 16:22,관람객
4288,fridazahlo(blac****),행복한 영화입니다 보고나면,10,0,1,2016-07-20 12:38,관람객
4289,show(diju****),오랜만에 만난 인생영화,10,0,1,2016-07-20 12:21,관람객
4290,what****,뭉클하고 스타일리쉬한 영화,10,0,1,2016-07-20 7:53,관람객
4291,jinn****,재미있게 음악 영화 감상하고 웠습니다.,10,0,1,2016-07-19 16:18,관람객
4292,ARA(lara****),우리를 대신하여 꿈을 이뤄주는 행복한 슬픔의 영화,10,0,1,2016-07-19 11:23,관람객
4293,텐츠(pel6****),음악과 영상이 함께 기억되는 영화,10,0,1,2016-07-18 10:13,관람객
4294,hoo4****,나이게는 인생 영화가 될것같운 영화였다 같은 학생의 입장에서 보니까 너무 좋았었던 영화다 음악도 너무좋고 영상미도 너무예뻐서 기분이 좋아지는 영화,10,0,1,2016-07-18 7:07,관람객
4295,이지현(jh32****),음악영화는 즐겨보지 않는데 이건 인생영화!!!!,10,0,1,2016-07-17 23:50,관람객
4296,rockyoulikeaaak(arum****),재미있고 신나고 유쾌한 음악영화,10,0,1,2016-07-17 22:25,관람객
4297,soliloquyw(guar****),굳 말이 필요 없음. 세번 봐도 좋아요,10,0,1,2016-07-10 19:32,관람객
4298,sooooooo(sooo****),비긴어게인을 보고 기대를 많이 했지만 전반적으로 아쉬웠습니다,8,0,1,2016-06-22 14:39,관람객
4299,Purple(purp****),"전반적으로 음악도 좋고 대사도 좋았지만,슬픔이 부족하여 조금 아쉬움",8,0,1,2016-06-19 10:08,관람객
4300,라라공쥬(r647****),강추입니다!!최고의영화였어요,10,0,1,2016-06-18 17:54,관람객
4301,suye****,인생영화 꼭보시길..,10,0,1,2016-06-18 16:21,관람객
4302,모야(bmba****),재미는 있으나 내용이 별로 없네욤,8,0,1,2016-06-11 20:46,관람객
4303,jm32(jm_3****),너무 좋았다 감동적이고 내용이 너무 마음에 와닿음ㅠㅠ 왜 상영관이 이렇게 적은지 아쉽네요ㅠㅠ,10,0,1,2016-06-11 13:38,0
4304,김희진(heej****),귀여워요 패션과 그 시절의 분위기 모두 감성적이네요,8,0,1,2016-06-11 13:09,관람객
4305,심두부(iama****),지금이 아니면 알 수 없으니까지금이 아니면 갈 수 없으니까,7,0,1,2016-06-11 12:23,관람객
4306,dahlia(dahl****),재미있었어요 감동적이었다,8,0,1,2016-06-11 12:18,관람객
4307,양동근날다(si2n****),가슴을 설레게 만드는 영화에요!,10,0,1,2016-06-11 9:41,0
4308,뽀삐(okbi****),무언가 아쉬웠다...배경은 좋았지만 주인공의 음악에 온통 여자얘기뿐이라는것이..,6,0,1,2016-06-08 11:09,0
4309,마스터인(rong****),올드하다.. 그이상도 그이하도 아니다,6,0,1,2016-06-08 5:19,0
4310,시도(neo_****),이 감독 특유의 지루함은 여전했음. 원스나 비긴 어게인 재미없게 본 사람들은 이번 작에도 괜한 기대말고 안 보는걸 추천. 노래는 괜찮았지만 차라리 따로 ost만 찾아듣는게 돈 아끼고 시간 아낀다.,4,0,1,2016-06-08 1:40,0
4311,ehc0****,닥쳐 봐나 댓글첨달아본다봐 그냥 댓글알바그딴거아니야그냥봐 진짜그냥봐,10,0,1,2016-06-07 22:28,0
4312,yeji****,무난무난한 영화다이나믹하거나 그러지는 않다,6,0,1,2016-06-06 17:02,관람객
4313,rope****,기억에 남는 마지막 신 만으로도..,7,0,1,2016-06-06 12:27,관람객
4314,ghs0****,엔딩만 좋았으면 10점인데 ㅎㅎ,9,0,1,2016-06-06 12:13,관람객
4315,AREUM2E(areu****),역시 취향이 잘 맞아야해,7,0,1,2016-06-06 0:40,관람객
4316,brendabowie(fjqm****),goood music,6,0,1,2016-06-06 0:39,관람객
4317,산꼴중년간난이(sayc****),좋은영화. 잘봤습니다.,7,0,1,2016-06-05 20:41,관람객
4318,dlas****,마지막이 미약하며 마무리가 잘 안되었다는 느낌을 받음 단 노래는 좋음,7,0,1,2016-06-05 19:31,관람객
4319,asur****,그냥...낫밷...,5,0,1,2016-06-05 19:08,관람객
4320,김재혁(kjhs****),걍 꼬맹이의 사랑노래인 듯노래들 맘에 든다,5,0,1,2016-06-05 18:14,0
4321,나쵸(ecww****),재밌어요재미있음추천,10,0,1,2016-06-05 0:46,관람객
4322,nnaa****,최고였어...나한테 하는 말 같은게 무척 많았어 ㅜㅜ,10,0,1,2016-06-05 0:02,0
4323,betweener(soul****),"자유, 저항, 성장, 사랑, 청춘",10,0,1,2016-06-04 9:58,0
4324,김선우(khwk****),음악은 좋은데 약간 지루해요~,8,0,1,2016-06-04 0:13,관람객
4325,예쁜 돌(ypzi****),"쉽게 예상할 수 있는 뻔한 (80년대초 추억)음악과 청춘 성장기. 뻔한 인물, 구성, 전개...하지만 보는 내내 기분좋고 흐믓하고 잔잔하고 (절대 지루하지 않다!!) 좀 웃기고 분명 재미 감동이있다. 당연히 좋은 음...",9,0,1,2016-06-03 23:03,0
4326,ㅇㅇ(shin****),재밌어요 친구랑 둘이 봤는데 둘다 만족함,9,0,1,2016-06-03 22:54,관람객
4327,ssoh****,좋은음악 좋은사람들과!,9,0,1,2016-06-03 22:52,관람객
4328,깐수니(yuni****),벅차오르는 감동에 한동안 자리를 못뜨는 영화비긴어게인 보다 한층 업그레이드 !!주옥같은 노래들이 와르르~진짜 강추합니다,10,0,1,2016-06-03 22:46,0
4329,솝(aeso****),재밌어요재밌어요재밌어요,10,0,1,2016-06-03 22:27,관람객
4330,이로(hyde****),화면도 너무 이뻤고 중반까지의 노래 모두 좋았음,10,0,1,2016-06-03 22:16,0
4331,tjdr****,정말 재미있어요 강추합니다,10,0,1,2016-06-03 22:11,관람객
4332,나온다솜(psw9****),2016년 안보면 후회할영화,10,0,1,2016-06-03 22:03,0
4333,dand****,즐거운 스쿨 밴드 음악!! 보는 내내 행복한 시간 이었어요.,8,0,1,2016-06-03 20:09,관람객
4334,빨간머리앤(kjoo****),ㅋㅋ 갈색 신발 뭐라하는 꼰대는 가라 나는 미래파! 사랑하는여자와 영국으로~ 우리모두는 사실 미래파이고싶다,10,0,1,2016-06-03 19:59,0
4335,이우(j3sh****),완전 굿즐겁게 흥미롭게 봤습니다특히나 청춘들의 용기에 박수를 !,10,0,1,2016-06-03 19:25,관람객
4336,플라네티아(skw1****),간만에 비긴어게인 같은 음악도 좋고 내용도 재밌었네요 :),9,0,1,2016-06-03 18:42,관람객
4337,frank(goku****),"음악이 모든 것을 치유해주는 듯 보였으나, 코너의 문제는 그다지 해결되지 않았죠. 그럼에도 꿈을 향해 전진하는 태도에 대해 다시 생각하게 해주는 좋은 영화였어요 음악도 좋았구요",10,0,1,2016-06-03 18:41,0
4338,정인근(wjdd****),재미있었어용 ㅎㅎㅎ 힐링되는 영화,10,0,1,2016-06-03 18:07,관람객
4339,sssso(hsj6****),뭉클하고 뜨겁고 설렌다,10,0,1,2016-06-03 17:10,0
4340,세로로(our_****),같은 B급이라도 곡성보다 훨 낫다 완전 명작,10,0,1,2016-06-03 15:08,0
4341,Riley(won5****),인생영화다 개꿀잼!!,10,0,1,2016-06-03 14:05,0
4342,김승우(vosz****),하고 싶은 것을 해도될까 고민하던 내게 확신을 준 영화.,10,0,1,2016-06-03 13:04,0
4343,talt****,Darkey 꿈을 찾아,10,0,1,2016-06-03 13:04,0
4344,taij****,좋아하는 것을 할 수 있는 즐거움. 그리고 용기,9,0,1,2016-06-03 12:59,관람객
4345,몬ㄴ라(ttac****),좋았어요 집가서 ost들을거임,9,0,1,2016-06-03 12:56,관람객
4346,zzan****,스토리의 빈약함은 문제가 아닙니다. 음악이 정말 끝내주게 좋아요. 오랜만에 ost를 샀습니다,8,0,1,2016-06-03 10:30,관람객
4347,지현쓰(samb****),ㅁㅣ쳐 너무재밌었다.. ㅠㅠㅠ 슬퍼 그리고,10,0,1,2016-06-03 10:29,0
4348,선미강(tele****),"시가누가는줄 모르고 빠져서 봤어요~~갈수록 ""작은사랑의 멜로디""영화 생각이 많이 났답니다~",10,0,1,2016-06-03 10:22,0
4349,싸쑤기(hypn****),지대로 힐링했습니다..완전 기억할게요..사랑해요,10,0,1,2016-06-03 10:14,관람객
4350,타픽센텐스(runt****),지금 바로 간다 우솝같은 이야기,10,0,1,2016-06-03 9:46,관람객
4351,rksk****,묻고싶다. 지금의 내게. 아직 알지도 못하고 가보지도 못한 그곳을 향해 진정으로 전진하고잇는지,9,0,1,2016-06-03 9:42,관람객
4352,지소(wlth****),노래하나하나 주옥같던영화,10,0,1,2016-06-03 9:33,0
4353,lill****,"지금 난관에 봉착한 젊은이가 있다면~ 바로 이 영화~ 를 보시라^^* 뜨거운 감동의 눈물과 용기가 불끈불끈~!!! ^^*간만에 슬픈 눈물이 아니라,, 감동의 눈물이 흐른 영화~ 강추",10,0,1,2016-06-03 9:21,0
4354,체리베리(cher****),"지금 가지 않으면, 절대 못가니까.",10,0,1,2016-06-03 8:57,관람객
4355,하늘사다리(figo****),생각보다 더 재밌고 감동도 있는 영화였습니다.간만에 행복한 영화 잘 봤네요~^^,9,0,1,2016-06-03 8:01,관람객
4356,슈퍼베어(anim****),진짜 꿀잼. 영화 내내 흐뭇하게 봄.,9,0,1,2016-06-03 3:56,0
4357,박미순(dptn****),명대사가 많은 영화이군.,7,0,1,2016-06-03 1:54,0
4358,개인의취향(kimt****),나는 주인공처럼 어떤일에 미쳐 모든 것을 걸고 도전해본적이 있는가? 항상 주변환경 핑계만대며 합리화하지는 않았나? 하는 생각이 들었습니다. 주인공이 성장하는 과정을보면서 대리만족느끼면서 보는내내 닭살돋고 오랜만에 가...,9,0,1,2016-06-03 1:22,0
4359,엘므디(blac****),노래들도 너무 좋았고 진짜 코너 상상신에서 너무멋있어서 반했다. 내인생영화 등극!,10,0,1,2016-06-03 0:53,0
4360,siee****,재밌다고해서 봤는데 생각보다 더 재밌었어요,10,0,1,2016-06-03 0:47,관람객
4361,자연티(rlat****),혼자보는것이 더 즐거운 영화 혼자봐도 여럿이서 본것같은 즐거움을 받고 왔습니다 ㅠㅠㅠ 인생ㅇ영화 노래 진짜 다좋아요...다운받고 싶다는 ㅠㅠㅠ추천합니다!!,10,0,1,2016-06-03 0:37,0
4362,shes****,팝콘과 바꾼 명작!내 오다리 내놔~~,8,0,1,2016-06-03 0:27,0
4363,neos****,유쾌 발랄 청춘 영화 !! 존카니 만세,10,0,1,2016-06-02 23:07,관람객
4364,미야(jtj1****),엄청 유쾌하고 최고!!!,10,0,1,2016-06-02 22:53,0
4365,kamiyo(idid****),내가 살아온 삶에 대해 열등감이 느껴질 정도로 부러워서 눈물이 다 난다. 음악에 대한 미련이 있다면 핑계대지말고 시작해볼까..?,10,0,1,2016-06-02 22:43,관람객
4366,로즈툴(lha0****),아름답고 벅찬 영화. 사랑스런 영화. 사람도 음악도 배경도 모든 것이 끌어안아주고 싶을만큼 반짝거렸던 영화. 가슴이 따뜻해졌다.,10,0,1,2016-06-02 22:25,0
4367,보솜(bou1****),영화도 제스탈이고 영화에 나오는 음악도 넘 좋았는데인기거 별루 없는거같아서 아쉬웠어용,10,0,1,2016-06-02 22:24,관람객
4368,정푸(jung****),"각자 취향이 있겠지만 저는 존 카니 영화 중 가장 좋았습니다.  영화 대사 중에 ""행복한 슬픔"" 이라는 문장과  제가 느낀 영화느낌이 똑같았어요. 영화 보는 내내 웃다가 행복하다가 계속 울었거든요. 저...",10,0,1,2016-06-02 22:21,0
4369,물리삼수강(rjsw****),후회없는영화 좋은영화 잘봤다,10,0,1,2016-06-02 21:40,0
4370,찍고뽁고태기(core****),음악도 좋지만 가족 특히 형과의 관계.막지막장면에서 형의 모습. 모든게 뭉클했다.최고다.이영화.음악영화이자 가족영화이고 로맨스다.,10,0,1,2016-06-02 21:16,0
4371,adfdfsafdsdf(nwnw****),진짜 노래도 좋고 내용도 감동적이였어요 ㅠㅠ,10,0,1,2016-06-02 21:16,0
4372,오잉(toto****),개인적으로 존카니감독영화중 가장좋네요,10,0,1,2016-06-02 21:03,0
4373,Jiyun school(choi****),눈물을 흘릴만큼 슬픈 장면은 없었음에도 코너의 열정만으로 뭔가 먹먹한게..뭉클해져오는 감동을 느꼈다. (코너의 형의 모습이 한몫 한 것 같다..),9,0,1,2016-06-02 20:57,0
4374,오웬(bgo3****),굿굿그쿡국국조앗으키키,10,0,1,2016-06-02 20:11,관람객
4375,해장(meyd****),두번 봤어요! 안보신분들도 두번 보실만큼 잼있을꺼에요,10,0,1,2016-06-02 19:43,관람객
4376,황연(gois****),"뭔가 조금 끝이 좋지는 않다고 생각했으나, 전체적인 스토리와 분위기는 정말 좋았습니다",8,0,1,2016-06-02 16:34,관람객
4377,옥동유천(sgle****),드라큘라 이빨 대박!!,8,0,1,2016-06-02 15:54,0
4378,김성현(kims****),꿈을 찾고 결단하고 실행한다,10,0,1,2016-06-02 15:47,관람객
4379,cef(ange****),비긴어게인과 비슷한 느낌이라 보러갔는데 비긴어게인과는 또 다른 매력이 있다,10,0,1,2016-06-02 15:45,0
4380,피어나는영혼(kimb****),마지막 대사가 맘에든다,10,0,1,2016-06-02 14:22,관람객
4381,아둥바둥(yk77****),노래도 좋고 주인공도 좋고 행복한슬픔,10,0,1,2016-06-02 13:48,0
4382,inho****,진짜진짜진짜진짜굿굿,10,0,1,2016-06-02 13:47,0
4383,LKH(star****),개좋다... 멋지다...,10,0,1,2016-06-02 13:24,0
4384,프프프(luci****),주인공을 응원하면서 내 자신도 응원하게되는 기분 좋은 영화ㅎ 노래도 하나같이 다 좋고 귀여운 주인공들에 웃음짓게 된다ㅎ,10,0,1,2016-06-02 13:06,0
4385,피글렛(godj****),나를 계속 쳐다봐줘. 널 사랑하는 사람을 보게 될거야.,10,0,1,2016-06-02 12:16,관람객
4386,SJ(siee****),성장영화+음악영화 노래가사가 예뻤다,8,0,1,2016-05-29 9:20,관람객
4387,Toby0000(toby****),마음이 착해지는 영화미래를 위해 노력하게끔 하는 영화,10,0,1,2016-05-29 9:04,관람객
4388,그냥(blue****),재미있고 가슴 후련하면서도 벅차게 하는 영화. 노래도 너무 좋고 2시간만에 끝나는 게 아쉬울 정도.박수를 날리고 싶을 만큼 잘 만든 영화예요.,10,0,1,2016-05-29 8:30,관람객
4389,papa****,기대이상 너무좋았어요,10,0,1,2016-05-29 8:06,관람객
4390,fof919(fof9****),"영화스토리, 음악, 어디하나 손색없는 멋진영화! 내가 이때까지 뭐하고 살았나 꿈이 무엇인가 생각하게 만들어주고 뭉클한 가족애도 만들어주는 강추영화입니다.",10,0,1,2016-05-29 6:55,0
4391,Hazlewood(darn****),어설프고 거칠지언정 흥겹고 감미롭다.,8,0,1,2016-05-29 5:30,0
4392,jisubaik_(aile****),젊은날의 방황 좌절 청춘을 담은 영화,9,0,1,2016-05-29 5:28,관람객
4393,vidual(jyle****),존카니의 3번째 음악명작. 감독만의 시원시원하고 해피한 전개도 마음에 들고 노래도 좋다. 여배우가 매력적인 것도 넘나 맘에드는것.,10,0,1,2016-05-29 4:13,관람객
4394,로시(lsm7****),말이필요없다 오에스티에서 하우적허우적,10,0,1,2016-05-29 4:08,0
4395,똘똘이(kksb****),음악이란 이런것이다.,10,0,1,2016-05-29 3:38,0
4396,김돗개(kimd****),재밌게 봤어요ㅎㅎ 오늘은 아름다운 날이에요,8,0,1,2016-05-29 3:38,관람객
4397,지니(kdj1****),청춘의 도피처가 삶의 도약대로 지어지기까지.,8,0,1,2016-05-29 3:28,관람객
4398,제키(leeh****),혼자보기좋은영화였습니다,8,0,1,2016-05-29 3:11,관람객
4399,아엔(jsae****),정말 재밌어요!! 노래가 너무 좋아요.,9,0,1,2016-05-29 2:51,0
4400,우군(euik****),기분 좋은 성장드라마.음악이 있어 좋은 영화,8,0,1,2016-05-29 2:14,관람객
